job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
13735,684,Data Engineer,Data & AI Solution Architecture Data Platform Engineer,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-06-15 17:28:10,False,False,India,,,
13761,685,Data Engineer,Data Engineer,"Reading, UK",via LinkedIn,Full-time,False,United Kingdom,2023-07-13 17:15:13,False,False,United Kingdom,,,
13765,686,Data Engineer,Data Engineer,"Phoenix, AZ",via LinkedIn,Full-time,False,Sudan,2023-09-20 17:16:43,False,True,Sudan,,,
13767,687,Senior Data Scientist,"Senior Lead, Data Strategy",Philippines,via Trabajo.org,Full-time,False,Philippines,2023-05-09 17:35:50,False,False,Philippines,,,
13805,688,Data Analyst,Data Analyst,United Arab Emirates,via Jooble,Full-time,False,United Arab Emirates,2023-11-25 17:36:06,False,False,United Arab Emirates,,,
13808,557,Data Scientist,Labs - Data Scientist - Senior Associate,"Fort Worth, TX",via LinkedIn,Full-time,False,"Texas, United States",2023-12-15 17:02:52,False,False,United States,,,
13825,690,Senior Data Engineer,Senior Data Engineer / Software Engineer,"Columbia, MD",via Snagajob,Full-time and Part-time,False,Georgia,2023-10-21 18:06:07,False,False,United States,hour,,53.3849983215332
13910,691,Data Engineer,Data Engineer,"Dunn Loring, VA",via LinkedIn,Full-time,False,Sudan,2023-05-25 17:53:13,False,False,Sudan,,,
13923,692,Data Scientist,People Analytics Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-01-05 17:50:49,False,False,Hong Kong,,,
13934,307,Data Engineer,"Data Engineering Manager, Data as a Service Center of Excellence...","Maple Grove, MN",via Snagajob,Full-time,False,Georgia,2023-08-23 17:43:55,False,True,United States,hour,,50.96500015258789
13942,694,Data Engineer,Data Science Engineer,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-02-05 17:38:08,False,False,Hong Kong,,,
13949,695,Data Analyst,Data Analyst,"Santa Barbara, CA",via LinkedIn,Full-time,False,"California, United States",2023-06-12 17:02:39,False,True,United States,,,
13961,696,Data Scientist,Data Scientist,"Hyderabad, Telangana, India",via BeBee India,Full-time,False,India,2023-09-19 09:56:01,False,False,India,,,
13967,697,Senior Data Engineer,Senior Data Science Platform Engineer,"Austin, TX",via Indeed,Full-time,False,Sudan,2023-07-14 18:01:45,False,False,Sudan,,,
14026,605,Data Analyst,Data Quality - Assistant Manager,"Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2023-03-29 17:34:43,False,False,India,,,
14027,699,Data Analyst,Data Analyst,"St. Charles, IL",via LinkedIn,Full-time,False,"Illinois, United States",2023-01-16 17:18:22,False,False,United States,year,75000.0,
14029,700,Business Analyst,Junior Business Analyst,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-12-06 17:20:30,False,False,Turkey,,,
14032,701,Data Engineer,Data Scientist / Analytics Engineer,"Cardiff, UK",via KSNT Jobs,Full-time,False,United Kingdom,2023-05-31 17:19:04,False,False,United Kingdom,,,
14038,702,Data Analyst,Data Analyst IV - 100% remote within Texas,Anywhere,via Jobgether,Full-time,True,"Texas, United States",2023-07-15 17:00:59,True,False,United States,,,
14039,608,Data Analyst,Data Analyst,Portugal,via BeBee Portugal,Full-time,False,Portugal,2023-06-15 17:52:00,True,False,Portugal,,,
14050,165,Data Engineer,"Principal, Data Engineer","Cary, NC",via WRBL Jobs,Full-time,False,Sudan,2023-04-12 17:59:59,False,False,Sudan,,,
14152,705,Data Analyst,Data Analyst,"Columbia, SC",via Indeed,Full-time,False,Georgia,2023-04-26 18:39:35,True,False,United States,,,
14166,706,Data Engineer,Digital Marketing Data Engineer,"Alpharetta, GA",via SimplyHired,Full-time,False,"California, United States",2023-09-19 17:05:14,False,True,United States,,,
14198,707,Data Scientist,BI Data Scientist,Czechia,via Trabajo.org,Full-time,False,Czechia,2023-09-19 10:35:48,False,False,Czechia,,,
14232,708,Data Scientist,"Lead Data Scientist - NLP, LLM, and GAI","Columbia, SC",via Nexxt,Full-time,False,Georgia,2023-09-30 18:00:22,False,True,United States,,,
14235,709,Data Engineer,Data Engineer,"Mountain View, CA",via Jobs Trabajo.org,Full-time,False,"New York, United States",2023-08-06 17:25:16,True,False,United States,,,
14244,710,Senior Data Engineer,Senior AWS Data Engineer,Anywhere,via Indeed,Full-time,True,India,2023-11-29 17:12:21,True,False,India,,,
14246,711,Data Analyst,Data Analyst,"Guadalajara, Jalisco, Mexico",via Trabajo.org,Full-time,False,Mexico,2023-04-02 17:09:34,False,False,Mexico,,,
14248,712,Data Engineer,Data Engineer,"Rotterdam, Netherlands",via Indeed,Full-time,False,Netherlands,2023-04-26 17:48:36,False,False,Netherlands,,,
14250,713,Data Engineer,Data Engineer,"Dalfsen, Netherlands",via BeBee,Full-time,False,Netherlands,2023-12-01 17:27:00,True,False,Netherlands,,,
14252,714,Data Analyst,Senior Biostatistician /Data Analyst *Remote* (Medical...,"Las Vegas, NV",via Your Basin Jobs,,False,"California, United States",2023-04-20 17:00:30,False,False,United States,,,
14255,235,Senior Data Analyst,Senior Data and Web Analyst,Anywhere,via LinkedIn Armenia,Full-time,True,Armenia,2023-01-06 18:12:42,True,False,Armenia,,,
14274,155,Data Engineer,Lead Data Engineer,Virginia,via Jobg8,Full-time,False,"Florida, United States",2023-11-26 17:29:58,False,False,United States,,,
14275,717,Data Scientist,Data Scientist,"Dublin, Ireland",via LinkedIn,Full-time,False,Ireland,2023-01-13 17:29:51,False,False,Ireland,,,
14302,718,Data Analyst,Business Intelligence Engineer,Anywhere,via LinkedIn,Contractor,True,Sudan,2023-12-15 18:19:04,False,False,Sudan,hour,,70.0
14351,46,Data Scientist,Data-Scientist Lead,"Hyderabad, Telangana, India",via Indeed,Full-time,False,India,2023-05-02 17:14:53,False,False,India,,,
14359,720,Senior Data Scientist,332 | Senior Data Scientist,"Tel Aviv-Yafo, Israel",via LinkedIn,Full-time,False,Israel,2023-11-28 17:31:11,False,False,Israel,,,
14387,246,Data Scientist,Data Science Consultant,Riyadh Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2023-04-22 17:12:22,False,False,Saudi Arabia,,,
14409,722,Data Engineer,Google Cloud Platform Data engineer,Anywhere,via Dice,Contractor,True,"Illinois, United States",2023-04-04 17:11:10,True,False,United States,,,
14416,723,Senior Data Scientist,Senior Analyst,"La Florida, Chile",via BeBee Chile,Full-time,False,Chile,2023-04-13 17:32:55,False,False,Chile,,,
14461,479,Software Engineer,"Engineer, Software",South Africa,via SmartRecruiters Job Search,Full-time,False,South Africa,2023-09-27 17:23:32,False,False,South Africa,,,
14469,725,Data Engineer,Big Data Engineer,"Prague, Czechia",via Trabajo.org,Full-time,False,Czechia,2023-08-09 18:05:43,False,False,Czechia,,,
14473,311,Data Scientist,Principal Data Scientist (GG13),"Great Malvern, Malvern, UK",via WJHL Jobs,Full-time,False,United Kingdom,2023-07-19 17:15:23,False,False,United Kingdom,,,
14475,727,Senior Data Engineer,Senior Data Engineer,"Flowery Branch, GA",via LinkedIn,Full-time,False,"New York, United States",2023-04-05 17:06:14,False,False,United States,,,
14478,259,Software Engineer,Software Developer Engineer Senior,"Heredia Province, Heredia, Costa Rica",via BeBee Costa Rica,Full-time,False,Costa Rica,2023-07-06 17:37:03,False,False,Costa Rica,,,
14485,367,Data Scientist,Staff Data Scientist,"Cave Springs, AR",via BeBee,Full-time,False,"Illinois, United States",2023-08-16 17:05:42,False,True,United States,,,
14490,730,Data Analyst,Financial Data Analyst,"Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-02-25 18:05:38,False,False,Ireland,,,
14526,731,Data Analyst,Junior Analytics Interns,Hong Kong,via Trabajo.org - Job Search - Jobs,Full-time,False,Hong Kong,2023-03-28 17:58:51,False,False,Hong Kong,,,
14537,732,Data Engineer,Data Engineer - Full-time,"Genoa City, WI",via Snagajob,Full-time,False,"Florida, United States",2023-05-11 17:18:30,False,True,United States,,,
14617,733,Data Scientist,Data Scientist Jobs,Virginia,via Clearance Jobs,Full-time,False,"Illinois, United States",2023-01-16 17:42:57,False,False,United States,,,
14655,734,Data Engineer,"Job Opening for GCP Data Engineer-locals - Irving, TX","Irving, TX",via LinkedIn,Contractor,False,"Illinois, United States",2023-08-02 17:10:19,False,False,United States,,,
14666,735,Data Analyst,Business Data Science Analyst,"Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-03-05 17:40:05,False,False,Ireland,,,
14668,46,Data Scientist,ML Data Scientist,"Mumbai, Maharashtra, India",via Indeed,Full-time,False,India,2023-06-02 17:31:23,False,False,India,,,
14670,737,Data Engineer,Python Data Engineer Jobs,"Springfield, VA",via Clearance Jobs,Full-time,False,"New York, United States",2023-01-04 02:35:58,False,False,United States,,,
14672,738,Data Engineer,Azure Data Engineer,"St. Petersburg, FL",via LinkedIn,Full-time,False,"Florida, United States",2023-02-21 17:30:45,False,False,United States,,,
14709,355,Data Engineer,DATA ENGINEER GOOGLE CLOUD,Anywhere,via LinkedIn,Full-time,True,Spain,2023-08-22 17:20:22,False,False,Spain,,,
14727,740,Data Scientist,MIS Analyst,Indonesia,via LinkedIn,Full-time,False,Indonesia,2023-05-09 17:52:14,False,False,Indonesia,,,
14742,741,Data Engineer,"Data Engineer, Smartwool and Altra",Colorado,via LinkedIn,Full-time,False,"Texas, United States",2023-01-31 17:07:21,False,False,United States,year,95000.0,
14757,742,Data Engineer,Data Engineer,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-11-28 17:19:08,False,False,Pakistan,,,
14760,743,Data Analyst,"Data Analyst, Consumer Affairs","St. Louis, MO",via LinkedIn,Full-time,False,"Illinois, United States",2023-11-21 17:02:13,False,True,United States,,,
14795,744,Data Scientist,Digital Data Scientist (w|m|d),"Weßling, Germany",via LinkedIn,Full-time,False,Germany,2023-12-28 17:29:44,False,False,Germany,,,
14819,745,Data Engineer,Azure Data Engineer,"Milan, Metropolitan City of Milan, Italy",via BeBee,Full-time,False,Italy,2023-05-26 17:30:58,True,False,Italy,,,
14864,746,Data Scientist,Data Scientist - Security Clearance Required,"Huntsville, AL",via WREG Jobs,Full-time,False,"Illinois, United States",2023-01-05 17:04:45,False,False,United States,,,
14868,747,Data Engineer,Data Engineer Jobs,"Reston, VA",via Clearance Jobs,Full-time,False,"New York, United States",2023-04-28 17:06:17,False,False,United States,,,
14872,748,Data Engineer,Senior Python/Data Engineer,"London, UK",via BeBee,Full-time,False,United Kingdom,2023-11-04 17:34:38,True,False,United Kingdom,,,
14895,749,Data Analyst,Data Analyst Intern,United Arab Emirates,via BeBee,Internship,False,United Arab Emirates,2023-01-08 17:39:38,False,False,United Arab Emirates,,,
14901,750,Senior Data Engineer,Senior Data Engineer,"Austin, TX",via Lensa,Full-time,False,"Illinois, United States",2023-07-11 17:12:56,True,False,United States,,,
14906,751,Data Scientist,Data Scientist Services,"Wolfurt, Austria",via Trabajo.org,Full-time,False,Austria,2023-02-21 18:29:34,False,False,Austria,,,
14908,752,Data Scientist,Business Data Scientist,"San Francisco, CA",via Jobg8,Full-time,False,"California, United States",2023-12-11 17:02:36,False,True,United States,,,
14951,753,Data Scientist,Data Science Manager,"San Francisco, CA",via LinkedIn,Full-time,False,"California, United States",2023-01-24 17:05:02,False,False,United States,,,
14997,754,Data Engineer,"Data Engineer - £110,000 + bonus","London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-12-01 17:18:32,True,False,United Kingdom,,,
15018,755,Data Analyst,Problem Manager and Data Analyst,Anywhere,via LinkedIn,Full-time,True,Poland,2023-10-11 17:18:53,True,False,Poland,,,
15029,756,Software Engineer,Lead Software Engineer,Kuwait,via Trabajo.org,Full-time,False,Kuwait,2023-06-06 17:35:59,True,False,Kuwait,,,
15059,590,Senior Data Engineer,Senior Data Network Engineer,"Calgary, AB, Canada",via LinkedIn,Full-time,False,Canada,2023-01-24 17:18:35,False,False,Canada,,,
15066,758,Data Analyst,Data Analyst,"Orlando, FL",via LinkedIn,Full-time,False,"Florida, United States",2023-10-26 17:02:19,False,True,United States,,,
15071,351,Data Scientist,Data Scientist (SOCOM),"Tampa, FL",via JobServe,Full-time,False,Georgia,2023-06-04 18:20:31,False,True,United States,,,
15075,154,Data Engineer,Sr. Manager - Data Engineer,"York, PA",via Monster,Full-time,False,"Florida, United States",2023-02-11 17:12:25,False,True,United States,,,
15103,761,Data Scientist,Data Scientist - NYC Global Investment Bank,"New York, NY",via Crelate®,Full-time,False,"New York, United States",2023-01-16 17:19:12,False,True,United States,,,
15117,747,Data Analyst,Data Systems Analyst Jobs,"Riverside, CA",via Clearance Jobs,Full-time,False,"California, United States",2023-02-14 17:00:48,False,True,United States,,,
15127,763,Software Engineer,Product Analyst,"Guadalajara, Jalisco, Mexico",via BeBee México,Full-time,False,Mexico,2023-06-29 18:01:56,False,False,Mexico,,,
15170,764,Data Analyst,Stage - Data Analyst F/H,"Paris, France",via LinkedIn,"Full-time, Temp work, and Internship",False,France,2023-10-14 17:16:28,False,False,France,,,
15225,644,Data Engineer,SR LEAD DATA ENGINEER,"Columbus, OH",via Nexxt,Full-time,False,"Illinois, United States",2023-08-02 17:10:15,False,True,United States,,,
15235,766,Data Scientist,"Lead Data Scientist, Marketing & Online (Remote)","Atlanta, GA",via FOX21News Jobs,Full-time,False,"Florida, United States",2023-03-23 17:08:16,False,False,United States,,,
15266,767,Data Engineer,Ingeniero de Datos,"Cuenca, Ecuador",via BeBee Ecuador,Full-time,False,Ecuador,2023-05-16 17:43:04,True,False,Ecuador,,,
15272,82,Data Engineer,Data Engineer - Full-time,"Fairfax, VA",via Snagajob,Full-time,False,Georgia,2023-04-20 17:25:38,False,False,United States,,,
15294,769,Software Engineer,Application Support Analyst,Riyadh Saudi Arabia,via Trabajo.org,Full-time,False,Saudi Arabia,2023-08-04 17:18:16,True,False,Saudi Arabia,,,
15298,770,Data Analyst,Data marketing analyst,"La Estrella, Antioquia, Colombia",via BeBee,Full-time,False,Colombia,2023-10-25 17:34:50,True,False,Colombia,,,
15333,771,Data Scientist,Power Platform Developer/Data Scientist,"Washington, DC",via ZipRecruiter,Full-time,False,Georgia,2023-04-06 17:57:57,True,False,United States,,,
15355,772,Data Scientist,Data Scientist,"Washington, DC",via SimplyHired,Full-time,False,"New York, United States",2023-08-25 17:03:46,False,False,United States,,,
15376,98,Data Engineer,"Data Engineer, Physical Security, Security Systems and Technology","Boulder, CO",via LinkedIn,Full-time,False,"Texas, United States",2023-05-17 17:22:43,False,True,United States,,,
15431,774,Data Scientist,Data Scientist 3 Jobs,"Aurora, CO",via Clearance Jobs,Full-time,False,Sudan,2023-05-11 17:52:05,False,False,Sudan,,,
15474,82,Data Engineer,Junior Data Science Engineer Jobs,"O'Fallon, IL",via Clearance Jobs,Full-time,False,"California, United States",2023-03-11 17:08:51,False,False,United States,,,
15500,776,Data Engineer,Lead Data Engineer,"Marion, OH",via Prohirezone,Full-time,False,"New York, United States",2023-12-06 17:03:35,False,True,United States,,,
15523,777,Data Scientist,Data Scientist,Belgium,via BeBee Belgique,Full-time,False,Belgium,2023-01-27 18:08:57,False,False,Belgium,,,
15537,264,Data Scientist,Data Scientist - Commercial Analytics (Remote),"Remote, OR",via Melga,Full-time,False,"California, United States",2023-02-18 17:03:32,False,False,United States,,,
15544,779,Machine Learning Engineer,Graduate/Junior Machine Learning Engineer,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-10-19 17:37:24,False,False,United Kingdom,,,
15641,780,Senior Data Engineer,Senior Data Engineer,"New York, NY",via Eightfold.ai,Full-time,False,Sudan,2023-03-21 18:12:51,False,True,Sudan,,,
15663,781,Business Analyst,"Business Analyst,Business Consultant,Data Analyst,System...","Bang Rak, Bangkok, Thailand",via JOBTOPGUN,Full-time,False,Thailand,2023-12-03 17:13:10,False,False,Thailand,,,
15690,782,Data Analyst,"Data Analyst, GPS IT CSV","Tampa, FL",via BeBee,Full-time,False,"Florida, United States",2023-04-26 17:03:42,False,False,United States,,,
15700,783,Business Analyst,"It Business Analyst   Data, Sg",Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-04-23 17:25:19,False,False,Singapore,,,
15711,784,Data Engineer,Data Engineer,"Groningen, Netherlands",via Jobs Warehouse,Full-time,False,Netherlands,2023-04-02 17:16:05,True,False,Netherlands,,,
15723,785,Data Scientist,Data Scientist,"Gloucester, UK",via Central Illinois Proud Jobs,Full-time,False,United Kingdom,2023-01-19 17:58:43,False,False,United Kingdom,,,
15752,786,Data Analyst,Data Analyst,"Greenville, SC",via BeBee,Full-time,False,Georgia,2023-09-01 18:05:24,True,False,United States,,,
15753,156,Data Engineer,Network Data Engineer,"Hazelwood, MO",via LifeworQ,Full-time,False,"Illinois, United States",2023-12-09 17:04:27,True,True,United States,,,
15813,788,Data Analyst,Purchasing Data Analyst,"Dallas, TX",via BeBee,Full-time,False,"Texas, United States",2023-04-29 17:01:48,False,False,United States,,,
15823,789,Data Scientist,.Kreate - Lead - Data Science,"Ghaziabad, Uttar Pradesh, India",via LinkedIn,Full-time,False,India,2023-02-03 17:33:30,False,False,India,,,
15826,790,Data Engineer,Data Engineer III-Data infrastructure - Now Hiring,"East Providence, RI",via Snagajob,Full-time,False,"Texas, United States",2023-06-29 17:08:30,False,True,United States,,,
15845,791,Data Scientist,NPI Data Scientist,"Austin, TX",via BeBee,Full-time,False,"Texas, United States",2023-03-17 17:03:26,False,True,United States,,,
15858,792,Data Scientist,Data Scientist/Modeler I Jobs,"Dayton, OH",via Clearance Jobs,Internship,False,"Illinois, United States",2023-01-18 17:07:15,False,True,United States,,,
15866,793,Data Engineer,Data Engineer,"Ballerup, Denmark",via Trabajo.org,Full-time,False,Denmark,2023-05-02 17:17:23,False,False,Denmark,,,
15887,794,Data Engineer,Junior/Mid Data Engineer,"Kraków, Poland",via Trabajo.org,Full-time,False,Poland,2023-03-01 17:21:27,False,False,Poland,,,
15912,795,Data Analyst,Data Analyst/Forecaster,"Sheffield, UK",via LinkedIn,Full-time,False,United Kingdom,2023-10-10 17:10:54,False,False,United Kingdom,,,
15917,732,Data Analyst,Data Analyst - Now Hiring,"Waukesha, WI",via Snagajob,Full-time,False,"Illinois, United States",2023-04-12 17:18:24,False,True,United States,,,
15920,797,Data Engineer,Data Engineer,"Dublin, OH",via LinkedIn,Contractor,False,"Illinois, United States",2023-10-11 17:08:19,True,True,United States,hour,,65.5
15971,62,Data Scientist,Data Scientist - Clearance Required,"Washington, DC",via Snagajob,Full-time,False,Georgia,2023-06-28 18:19:09,False,False,United States,,,
16007,162,Senior Data Scientist,Senior Data Scientist,"Amsterdam, Netherlands",via LinkedIn,Full-time,False,Netherlands,2023-02-09 17:59:21,False,False,Netherlands,,,
16068,598,Data Engineer,Data Engineer Jobs,"Tampa, FL",via Clearance Jobs,Full-time,False,"Florida, United States",2023-05-13 17:30:50,True,True,United States,,,
16078,801,Data Engineer,Jr. Data Science Engineer,Anywhere,via LinkedIn Tanzania,Contractor,True,Tanzania,2023-04-03 18:06:17,False,False,Tanzania,,,
16195,802,Senior Data Engineer,Senior Data Engineer,Ireland,via BeBee Ireland,Full-time,False,Ireland,2023-10-05 17:34:59,True,False,Ireland,,,
16232,212,Senior Data Engineer,Senior Data Quality Engineer,Spain,via BeBee,Contractor,False,Spain,2023-03-06 18:06:09,True,False,Spain,,,
16249,804,Senior Data Engineer,Data Engineer Senior,United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-01-16 18:10:55,True,False,United Arab Emirates,,,
16256,805,Data Scientist,Ai & Data Science Trainer / Coach,"Antwerp, Belgium",via Emplois Trabajo.org,Full-time,False,Belgium,2023-12-26 17:11:20,False,False,Belgium,,,
16279,806,Data Engineer,Mid Data Engineer,"Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo",Full-time,False,Peru,2023-06-01 18:28:02,True,False,Peru,,,
16283,807,Business Analyst,"Business Intelligence Engineer, Amazon Appstore","Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-12-15 17:10:44,False,False,India,,,
16300,808,Data Engineer,Data Engineer,"Philippi, WV",via BeBee,Full-time,False,Georgia,2023-01-15 17:59:21,False,False,United States,,,
16332,809,Data Scientist,Data Scientist,"Oslo, Norway",via Jobs Trabajo.org,Full-time,False,Norway,2023-01-01 17:42:36,False,False,Norway,,,
16335,810,Business Analyst,Business Intelligence Analyst,Netherlands,via BeBee,Full-time,False,Netherlands,2023-08-27 17:27:10,True,False,Netherlands,,,
16339,811,Data Scientist,IN_RBIN_Deputy Manager/ Assistant Manager-Data Scientist in...,"Bengaluru, Karnataka, India",via BeBee India,Full-time,False,India,2023-01-28 17:14:34,False,False,India,,,
16357,531,Data Engineer,Data Engineer (L 09),Anywhere,via Indeed,Full-time,True,India,2023-04-30 17:16:33,False,False,India,,,
16371,813,Data Analyst,Data Analyst,"Dallas, TX",via LinkedIn,Part-time,False,"Texas, United States",2023-03-06 17:03:57,True,False,United States,,,
16399,814,Data Engineer,Data Engineer II,"Phoenix, AZ",via ZipRecruiter,Full-time,False,Georgia,2023-05-03 18:07:43,False,False,United States,,,
16403,815,Data Analyst,Lalamove - Junior Data Analyst,Hong Kong,via Trabajo.org,Full-time,False,Hong Kong,2023-05-13 17:37:14,False,False,Hong Kong,,,
16455,816,Senior Data Engineer,Job Opportunity: Sr. Data Engineer with Talend  || Remote,Anywhere,via LinkedIn,Contractor,True,Canada,2023-03-14 17:27:44,False,False,Canada,,,
16460,817,Data Engineer,Ingeniero de Datos,"Santiago, Providencia, Chile",via Get On Board,Full-time,False,Chile,2023-11-26 17:46:30,True,False,Chile,,,
16474,248,Data Engineer,Clean Energy Data Engineer,"Pierre, SD",via LinkedIn,Full-time,False,Georgia,2023-07-29 17:33:10,False,True,United States,,,
16481,819,Data Engineer,Director of Data Engineering,"Chicago, IL",via BeBee,Full-time,False,"Illinois, United States",2023-09-08 17:28:51,False,False,United States,,,
16493,820,Data Analyst,Data Architect,"Duffel, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-10-26 17:46:43,True,False,Belgium,,,
16509,732,Data Analyst,Ecommerce Data Analyst - Now Hiring,"Burlington, WI",via Snagajob,Full-time,False,"Illinois, United States",2023-04-12 17:18:24,False,True,United States,,,
16512,822,Data Scientist,Junior Data Scientist – (Health Care),United States,via New Directions Staffing Services,Full-time,False,"Illinois, United States",2023-04-27 17:05:07,False,False,United States,,,
16518,564,Data Scientist,Data Scientist,"Sunnyvale, CA",via LinkedIn,Contractor,False,"California, United States",2023-11-20 17:00:54,False,False,United States,,,
16571,143,Data Scientist,Data Standards Specialist,"Frankfort, KY",via Nexxt,Full-time,False,"Illinois, United States",2023-08-02 17:05:27,False,True,United States,,,
16594,825,Data Scientist,Data Scientist,"La Vista, NE",via Indeed,Full-time,False,Sudan,2023-05-09 19:27:11,False,False,Sudan,,,
16614,826,Data Analyst,Data Analyst,"Porto, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-09-22 17:37:43,True,False,Portugal,,,
16616,827,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,True,Ukraine,2023-07-12 17:19:16,False,False,Ukraine,,,
16620,162,Data Analyst,Marketing Data Analyst,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-12-06 17:12:16,True,False,United Kingdom,,,
16623,829,Data Engineer,Sr Data Engineer,"Tampa, FL",via LinkedIn,Full-time,False,"Illinois, United States",2023-05-25 17:08:05,False,False,United States,,,
16635,100,Data Engineer,Data Engineer with Security Clearance,"Washington, DC",via LinkedIn,Full-time,False,Sudan,2023-01-20 18:44:18,False,False,Sudan,,,
16673,831,Data Analyst,Data Analyst Intern,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-06-25 17:49:40,False,False,Singapore,,,
16674,49,Data Engineer,Data Engineer Jobs,"Wiesbaden, Germany",via Clearance Jobs,Full-time,False,Germany,2023-05-08 17:28:43,False,False,Germany,,,
16678,250,Data Scientist,Advanced Analytics Consultant,"San Juan, Puerto Rico",via Nexxt,Full-time,False,Puerto Rico,2023-08-25 17:38:27,False,False,Puerto Rico,,,
16688,834,Data Engineer,Data Engineer,"Bangkok, Thailand",via Jobbkk.com,Full-time,False,Thailand,2023-12-07 17:42:21,False,False,Thailand,,,
16710,835,Senior Data Analyst,Senior data analyst,"Cartagena, Spain",via BeBee,Full-time,False,Spain,2023-10-06 17:29:49,True,False,Spain,,,
16721,836,Machine Learning Engineer,Machine Learning Engineer - Remote  from EMEA,Anywhere,via Jobgether,Full-time,True,Saudi Arabia,2023-11-22 17:15:43,False,False,Saudi Arabia,,,
16765,837,Data Engineer,Palantir Data Engineer Lead,"Kansas City, MO",via LinkedIn,Contractor,False,"Texas, United States",2023-06-16 17:44:53,False,False,United States,,,
16766,82,Senior Data Scientist,Senior Data Scientist,"Gaithersburg, MD",via Right Skill Hire,Full-time,False,"New York, United States",2023-10-30 17:01:20,False,False,United States,,,
16831,235,Senior Data Analyst,Senior Data Analyst,Anywhere,via LinkedIn Uzbekistan,Full-time,True,Uzbekistan,2023-03-24 18:37:04,False,False,Uzbekistan,,,
16837,840,Data Scientist,Data Science Manager,United States,via Jobs Trabajo.org,Full-time,False,"Illinois, United States",2023-08-25 17:06:55,False,False,United States,,,
16842,841,Senior Data Engineer,Senior Data Engineer - Infrastructure Engineering,"San Jose, CA",via LinkedIn,Full-time,False,"Texas, United States",2023-03-29 17:32:40,False,True,United States,year,233520.0,
16871,842,Data Engineer,Data Engineer,"Chicago, IL",via Trabajo.org,Full-time,False,"Florida, United States",2023-12-28 17:28:27,True,False,United States,,,
16894,843,Data Engineer,Staff Data Engineer,"Springdale, AR",via LinkedIn,Full-time,False,Georgia,2023-09-22 17:58:45,False,True,United States,,,
16898,844,Data Scientist,Data Scientist,"Atlanta, GA",via LinkedIn,Contractor,False,Georgia,2023-11-06 19:10:27,False,True,United States,,,
16904,845,Data Scientist,Data Scientist,"Herndon, VA",via BeBee,Full-time,False,Georgia,2023-10-22 17:48:38,False,True,United States,,,
16910,846,Senior Data Analyst,Senior Data Analyst,Singapore,via Indeed,Full-time,False,Singapore,2023-06-19 17:41:28,False,False,Singapore,,,
16927,605,Senior Data Engineer,Senior Cloud Data Engineer - Various Cities,"Atlanta, GA",via Melga,Full-time,False,"Texas, United States",2023-02-19 17:10:02,False,False,United States,,,
16939,848,Data Engineer,Data Engineer (FAP-BC-HR-2022-204-LD) 100%,"Meyrin, Switzerland",via Adzuna,Full-time,False,Switzerland,2023-01-09 17:32:43,False,False,Switzerland,,,
16948,849,Data Engineer,Data Engineer for Market Analytics,"Hellerup, Denmark",via Indeed,Full-time,False,Denmark,2023-05-02 17:17:23,False,False,Denmark,,,
16972,850,Data Scientist,Athletics Data Science Intern,"Pittsburgh, PA",via Snagajob,Full-time,False,Georgia,2023-07-26 18:06:52,False,False,United States,,,
16976,851,Data Engineer,"Data Engineer - Cloud, Azure Databricks (m/w/d)","Wolfsburg, Germany",via WANE Jobs,Full-time,False,Germany,2023-08-08 17:22:36,True,False,Germany,,,
16979,852,Data Analyst,Data Analyst H/F en télétravail,"Lyon, France",via Emplois Trabajo.org,Full-time,False,France,2023-12-01 17:20:09,False,False,France,,,
17168,853,Data Engineer,Data Engineer,Germany,via Central Illinois Proud Jobs,Contractor,False,Germany,2023-04-03 17:23:54,False,False,Germany,,,
17172,605,Data Scientist,Data Scientist (Active TS/SCI Required),"Rockville, MD",via Nexxt,Full-time,False,"New York, United States",2023-07-29 17:02:33,False,False,United States,,,
17227,855,Data Analyst,Data Analyst Team Lead,"Tel Aviv-Yafo, Israel",via Trabajo.org,Full-time,False,Israel,2023-02-02 17:56:06,True,False,Israel,,,
